osm_id,code,fclass,name,x,y
1616259673,2901,toilet,Calabazas Park,-122.024162,37.302101
1616259692,2252,pitch,,-122.0250961,37.3034321
1616322282,2305,bar,Dimples,-122.4302214,37.78564
1616322287,2305,bar,Mogura,-122.4321716,37.7849537
1616343381,2301,restaurant,Doobu,-122.4300391,37.7860383
1616343383,2301,restaurant,Tanpopo,-122.4297953,37.7861765
1616423670,2301,restaurant,Momo's,-122.3900822,37.7799172
1616458202,2502,bakery,Moscow & Tbilisi Bakery Store,-122.4790076,37.7805425
1616555064,2903,drinking_water,,-121.3738548,38.7771298
1616786564,2301,restaurant,House Kitchen & Bar,-121.5007466,38.5789135
1616786569,2301,restaurant,Il Fornaio,-121.5027429,38.5787664
1616788812,2701,tourist_info,,-121.49545,38.5771627
1616860108,2252,pitch,,-121.8065892,37.2677768
1616860117,2901,toilet,,-121.8051363,37.268121
1616861778,2205,playground,,-121.8049036,37.2684392
1616882215,2725,artwork,The Stealth Angel,-121.7408351,38.5414913
1617165180,2004,post_box,,-122.1884265,37.44672
1617280513,2301,restaurant,Portico IV,-122.4009138,37.7899238
1617283373,2301,restaurant,u sushi,-122.3994655,37.7905449
1617283388,2301,restaurant,Chipotle,-122.3994026,37.7903659
1617283389,2301,restaurant,Yank Sing,-122.3992948,37.7898622
1617283399,2303,cafe,Specialty's,-122.3992713,37.7914869
1617283400,2302,fast_food,Jamba Juice,-122.3993698,37.7914771
1617283411,2303,cafe,Peet's Coffee & Tea,-122.3994657,37.7914682
1617283907,2301,restaurant,Noah's Bagels,-122.3997005,37.7914614
1617288110,2305,bar,Sutter Station,-122.4009729,37.7898697
1617289727,2301,restaurant,5A5 Steak House,-122.4000547,37.7969488
1617289728,2201,theatre,Eureka Theatre,-122.400018,37.7967697
1617289729,2303,cafe,Cafe Insalata,-122.3998422,37.7967881
1617289730,2301,restaurant,Kokkari,-122.3996909,37.7969945
1617351128,2301,restaurant,È Tutto Qua,-122.4062868,37.7977824
1617361921,2302,fast_food,Subway,-117.9171679,33.8738111
1617460471,2302,fast_food,Togo's,-122.4003352,37.7967253
1617479688,2301,restaurant,Naan'N'Curry,-122.404577,37.796189
1617975590,2302,fast_food,KFC,-115.3896483,35.6087259
1617975606,2511,convenience,Primm Valley Lotto Store,-115.3899337,35.6055928
1617975624,2302,fast_food,Carl's Jr,-115.3900061,35.6079523
1617983601,2301,restaurant,Taco Loco Taqueria,-123.1980448,39.1499588
1618021121,2544,furniture_shop,Ikea,-121.5535843,38.586552
1618141810,2742,viewpoint,Davenport Overlook,-122.1953023,37.0110666
1618230356,2004,post_box,,-116.9936642,33.5552817
1618242985,2511,convenience,7-Eleven,-116.1812265,33.6757233
1618253806,2501,supermarket,Save-a-Lot,-116.1829995,33.6866778
1618253809,2501,supermarket,,-116.1812641,33.6744778
1618253814,2501,supermarket,Family Dollar,-116.1829941,33.687508
1618351691,2302,fast_food,Burger King,-122.2621679,38.0204833
1618351708,2004,post_box,,-117.0051327,33.5570969
1618368306,2301,restaurant,Denny's,-122.2303462,38.1241507
1618380816,2303,cafe,Starbucks,-122.0318157,37.3121269
1618380820,2528,greengrocer,Trader Joe's,-122.0310649,37.3118174
1618380823,2601,bank,Wells Fargo,-122.0318874,37.3119158
1618418351,2004,post_box,,-116.9788484,33.5720553
1618518390,2901,toilet,,-121.2651431,38.6624226
1618518412,2903,drinking_water,,-121.2641829,38.6628833
1618518416,2903,drinking_water,,-121.2650734,38.6623765
1618521300,2302,fast_food,McDonalds,-121.2715772,38.6635309
1618590431,2302,fast_food,Carl's Jr.,-121.3921183,38.1151783
1618590777,2302,fast_food,Burger King,-121.3915551,38.1167399
1618592145,2301,restaurant,Denny's,-121.3947898,38.1169087
1618592666,2402,motel,Best Western,-121.3936579,38.1153555
1618687933,2305,bar,Trader Sam's,-122.4854951,37.7802344
1619059230,2511,convenience,,-115.3915746,35.6095735
1619089004,2302,fast_food,Taco Bell,-115.3897063,35.6085961
1619298506,2004,post_box,,-122.1464784,37.4486879
1619316099,2205,playground,Frustration Creek,-116.9650092,34.1024352
1619641902,2528,greengrocer,L & G Desert Store,-116.2162792,33.6861934
1619663220,2301,restaurant,El Pollo Dieta,-116.1829655,33.6856528
1619736368,2901,toilet,,-117.1488071,32.7333493
1619736401,2901,toilet,,-117.148807,32.7338109
1619736690,2901,toilet,,-117.1522123,32.7358112
1620072568,2004,post_box,,-121.3652788,38.7833511
1620345449,2518,beverages,BevMo!,-116.2738496,33.7063586
1620345453,2505,department_store,Costco,-116.272399,33.7046544
1620345454,2543,doityourself,Home Depot,-116.270222,33.7085873
1620345455,2543,doityourself,Lowe's,-116.2916343,33.7102722
1620345456,2505,department_store,Target,-116.2900517,33.7087586
1620345458,2505,department_store,Walmart,-116.281206,33.704197
1620369669,2512,clothes,,-115.3888436,35.607279
1620369672,2512,clothes,,-115.3878834,35.6071002
1620369684,2512,clothes,,-115.3883286,35.6065724
1620369728,2512,clothes,Levi's,-115.3886344,35.6077762
1620910748,2201,theatre,Amphitheater,-121.8503791,36.9170543
1620910754,2742,viewpoint,Manresa Overlook,-121.8524879,36.9175162
1620910757,2422,camp_site,,-121.8487568,36.9164692
1620910778,2901,toilet,,-121.8492881,36.9170522
1620910818,2901,toilet,,-121.8525551,36.9197479
1620979180,2301,restaurant,What's Up Dog!,-122.3985197,37.7839152
1620979182,2301,restaurant,Lulu Restaurant,-122.4017885,37.7817686
1621009211,2903,drinking_water,,-122.1889529,37.4465584
1621235734,2301,restaurant,Jenny's Burger,-122.466554,37.765289
1622242507,2253,swimming_pool,River City Commons - pool 1,-121.4995725,38.6148467
1622252701,2253,swimming_pool,River City Commons - Pool 2,-121.4994358,38.6148509
1623382146,2742,viewpoint,,-122.5321689,37.84191
1623382159,2732,ruins,,-122.55298,37.8421086
1623760714,2110,hospital,Rady Children's Hospital,-117.1512294,32.7979606
1624746687,2301,restaurant,,-122.3187797,40.6263804
1624746936,2002,fire_station,Shasta College Fire Dept,-122.3154347,40.6274241
1624796335,2543,doityourself,,-122.1628317,37.4761002
1625460135,2302,fast_food,Carl's Jr,-121.4182817,38.4065135
1626009591,2722,museum,Point Vicente Interpretive Center,-118.4115022,33.7448244
1626101709,2542,bicycle_shop,Bici Bike,-121.8046456,37.2491387
1626101710,2303,cafe,Eric's Deli Cafe,-121.8043556,37.2491414
1626101713,2301,restaurant,Pizza Hut,-121.8045415,37.249777
1626468365,2305,bar,Jones Bar,-122.4128807,37.7870952
1626538568,2301,restaurant,Henry's Hunan Restaurant,-122.3992391,37.7869374
1627130122,2302,fast_food,Subway,-119.2124359,34.2777989
1627130123,2303,cafe,Starbucks,-119.2124793,34.2779646
1627742298,2301,restaurant,Schroeder's Restaurant,-122.3987561,37.7939149
1627837843,2303,cafe,Neeto's Cafe,-122.3999969,37.7893565
1627837845,2301,restaurant,Rico Mex,-122.3996052,37.7896766
1627909369,2422,camp_site,Bear Canyon Campground,-118.1397004,34.2440618
1629061613,2301,restaurant,Jimmy's Deli,-122.2698613,37.8060498
1629061614,2512,clothes,Oaklandish,-122.2705685,37.8047892
1629071718,2601,bank,Citibank,-122.2718626,37.8039828
1629071719,2301,restaurant,Subway,-122.2711687,37.803915
1629071720,2515,bookshop,De Lauer's,-122.2712241,37.80382
1629186502,2004,post_box,,-121.3719068,38.7832772
1629186508,2004,post_box,,-121.371269,38.7834065
1629213217,2302,fast_food,Zog's Dogs,-122.4027028,37.7885642
1629213218,2502,bakery,Japanese Sweets,-122.4027556,37.7884849
1629217172,2301,restaurant,Amber India,-122.4046707,37.7859208
1629217173,2502,bakery,Epper's Bakery,-122.4051538,37.7866114
1629217174,2512,clothes,Aerosoles,-122.4053287,37.7864425
1629231482,2005,post_office,,-118.430382,34.0050005
1629231484,2501,supermarket,Mitsua Market,-118.433437,34.005085
1629231485,2601,bank,Chase Bank,-118.4335014,34.0040933
1629231486,2542,bicycle_shop,LA Brakeless,-118.4318703,34.0042979
1629231487,2542,bicycle_shop,Bikerowave Co-op,-118.4323319,34.0046047
1630006090,2305,bar,We Olive & Wine Bar,-117.925712,33.694647
1630250224,2517,shoe_shop,Payless Shoe Source,-122.3297056,37.9317128
1630431769,2601,bank,Mechanic's Bank,-122.3302555,37.9329314
1630431833,2302,fast_food,Panda Express,-122.3297566,37.9329885
1630431892,2302,fast_food,Subway Sandwich,-122.3296547,37.9329695
1630431893,2525,mobile_phone_shop,AT&T,-122.3293195,37.9329252
1630431941,2529,beauty_shop,Sally Beauty Supply,-122.3298103,37.9327749
1630431994,2601,bank,Wells Fargo,-122.3285094,37.9327833
1630822728,2302,fast_food,What's Up Dog!,-122.415322,37.778541
1630822749,2301,restaurant,Sam's Diner,-122.4154817,37.7784346
1630822761,2301,restaurant,Munch Haven,-122.4157897,37.778136
1630822874,2601,bank,Wells Fargo,-122.4159552,37.7780371
1630840817,2301,restaurant,Sneaky's,-122.4230572,37.7724024
1632729181,2034,recycling_metal,Alternative Recycling Solutions,-118.585551,34.435489
1633459013,2007,library,Berkeley Law Library,-122.2539378,37.8696907
1634147580,2901,toilet,,-122.4882086,37.8954342
1634147583,2204,park,Blackie's Pasture,-122.4894848,37.8962892
1634477786,2401,hotel,Casa 425,-117.7203561,34.094811
1634477787,2301,restaurant,Loving Hut,-117.7197339,34.0953863
1634480770,2512,clothes,American Apparel,-117.7195113,34.0944334
1634480808,2305,bar,Back Abbey,-117.7204986,34.0952052
1634599777,2301,restaurant,Melting Pot,-122.3239631,37.5679827
1635772847,2083,kindergarten,Genetech Building 71 Child Care Complex,-122.3892193,37.6552848
1636169208,2301,restaurant,Applebee's,-116.2952054,33.7197288
1636171763,2511,convenience,am pm,-116.2942049,33.7165006
1636176350,2501,supermarket,Trader Joe's,-116.2942532,33.7119893
1636207550,2301,restaurant,Legacy Thai Cuisine,-116.2941597,33.7109496
1636246402,2422,camp_site,Steep Ravine Cabins and Campground,-122.6279951,37.8834152
1637000289,2950,tower,Seal Beach VORTAC,-118.0547581,33.7832874
1637032264,2301,restaurant,Naked Pizza,-117.2524139,32.7949781
1637036222,2302,fast_food,Lucky Doughnut,-117.2527572,32.794703
1637060095,2525,mobile_phone_shop,The Phone Zone (T-Mobile),-117.2525264,32.7947592
1637060098,2301,restaurant,Good Time Charlie's,-117.253004,32.7954966
1637060119,2302,fast_food,Bogart Yogurt,-117.252489,32.7956139
1637060121,2303,cafe,Juice Bar,-117.2526473,32.7947188
1637296802,2902,bench,,-117.9191534,33.8079752
1637416809,2201,theatre,Phineas and Ferb's Rockin' Rollin' Dance Party: Christmas Edition,-117.920828,33.8060819
1637749157,2302,fast_food,,-118.4061104,34.0171979
1637749261,2303,cafe,Coffee Bean & Tea Leaf,-118.4044006,34.0206861
1637801472,2301,restaurant,Outdoor Grill,-118.4345177,33.9971067
1638063511,2301,restaurant,El Burrito Supremo,-122.0198758,37.586349
1639950739,2101,pharmacy,Walgreens,-122.4024564,37.7920548
1640101685,2301,restaurant,Frisco Fried,-122.3922249,37.7311311
1640118779,2902,bench,,-122.5697454,37.8974594
1640210993,2301,restaurant,Bangkok Express,-122.4028293,37.790498
1640210997,2301,restaurant,Bistro Burger,-122.4028567,37.790625
1640211004,2301,restaurant,Escape from New York Pizza,-122.4028805,37.7907613
1640211020,2515,bookshop,G.F. Wilkinson Books,-122.4026294,37.7906786
1640211029,2301,restaurant,The Golden West,-122.4025145,37.7901101
1640211043,2301,restaurant,What's Up Dog!,-122.4026568,37.790798
1640349598,2602,atm,,-122.6229639,38.2488195
1640374715,2302,fast_food,McDonalds,-122.627124,38.2494599
1640374729,2302,fast_food,Burger King,-122.6295219,38.2508164
1640374730,2501,supermarket,Raley's,-122.6285402,38.2483898
1640374731,2601,bank,Redwood Credit Union,-122.6303963,38.2512461
1640374732,2303,cafe,Starbucks,-122.6288084,38.2503993
1640374737,2303,cafe,Peet's Coffee & Tea,-122.624077,38.2500328
1640388398,2205,playground,Lucchesi Park Playground,-122.6282425,38.2533208
1640468721,2902,bench,,-122.6033301,38.2541149
1640468726,2724,memorial,,-122.6059775,38.2555534
1640468732,2205,playground,Wiseman Park Playground,-122.6023484,38.2537315
1640468737,2902,bench,,-122.6063999,38.2557944
1640468741,2902,bench,,-122.6055322,38.2553028
1640468743,2903,drinking_water,,-122.5983117,38.2512082
1640907007,2742,viewpoint,Serenity Swing / Tree of Life,-120.6473933,35.323118
1641428481,2701,tourist_info,Splash,-121.2811109,38.5503013
1641431430,2723,monument,,-121.261756,38.5591277
1641438308,2952,water_tower,Water Tank,-121.2665947,38.584074
1641439501,2952,water_tower,Independence at Mather Water Tank,-121.2797483,38.5439158
1641440448,2952,water_tower,Mather Business Park Water Tower,-121.3014956,38.5688422
1641514201,2903,drinking_water,,-120.6140524,35.1159629
1641514447,2901,toilet,,-120.6142455,35.1158356
1641524654,2301,restaurant,,-120.6337988,35.1223691
1641527788,2906,waste_basket,,-120.6341636,35.1228913
1641528085,2901,toilet,,-120.6335896,35.1229703
1641529348,2904,fountain,,-120.6335681,35.1228825
1641529894,2742,viewpoint,,-120.6346088,35.1230273
1641530646,2007,library,,-120.6199854,35.1229352
1641532882,2007,library,,-120.6123518,35.1026013
1641701609,2901,toilet,,-122.7624376,38.525796
1642124866,2542,bicycle_shop,A Street Bike Named Desire,-122.1600831,37.4386068
1642869467,2305,bar,University Bar / The Beach,-121.8394701,39.7307012
1642870064,2305,bar,Panama Bar & Cafe,-121.8396038,39.7306086
1642876113,2305,bar,La Salles,-121.8406586,39.7294521
1642880541,2305,bar,The Banshee,-121.8410229,39.7300163
1642881804,2304,pub,Crazy Horse Saloon,-121.8409049,39.7296594
1643152056,2424,caravan_site,Snug Harbor RV Sites,-121.6138495,38.1989847
1643155086,2401,hotel,Snug Harbor Resort,-121.6149113,38.1976082
1643832785,2501,supermarket,Fresh and Easy,-122.0944654,37.4111772
1643834661,2303,cafe,Starbucks Coffee,-122.0943218,37.4113688
1643851281,2301,restaurant,Angel Fish,-122.2403176,37.7375504
1643851282,2501,supermarket,Safeway,-122.2395765,37.7377092
1643857557,2904,fountain,,-117.9215362,33.8050796
1643857558,2904,fountain,,-117.9214986,33.8050372
1643857563,2904,fountain,,-117.921504,33.805249
1643859904,2904,fountain,,-117.9218178,33.8054674
1643859905,2904,fountain,,-117.9219599,33.8054451
1643871953,2902,bench,,-121.4045332,36.853682
1643882812,2906,waste_basket,,-122.2727679,37.8921318
1644191714,2901,toilet,,-119.5154477,37.7334026
1645198161,2301,restaurant,Ramen Underground,-122.4043443,37.7915134
1645205668,2253,swimming_pool,,-120.5798541,35.1165745
1645244657,2304,pub,,-120.2360506,39.1972697
1645244659,2511,convenience,Alice's,-120.2338405,39.1972988
1645244661,2301,restaurant,Fireside Piza,-120.2346237,39.1970328
1645244685,2304,pub,,-120.2341409,39.1970328
1645553285,2951,comms_tower,,-116.8038847,35.3031345
1645553291,2951,comms_tower,,-116.8043364,35.3032077
1645553311,2951,comms_tower,,-116.8079876,35.3040118
1646592455,2007,library,Redding Library,-122.3854483,40.5737447
1646596568,2501,supermarket,Holiday Quality Foods Market,-122.4151618,40.5746493
1646598133,2101,pharmacy,CVS Pharmacy,-122.4154946,40.5735492
1646604540,2301,restaurant,Moonstone Bistro,-122.4167498,40.5743091
1646606511,2303,cafe,Starbucks Coffee,-122.4168314,40.5744364
1646608174,2302,fast_food,Burrito Bandito West,-122.4154541,40.5738354
1646609869,2601,bank,Redding Bank of Commerce,-122.4170207,40.5737997
1646614317,2303,cafe,Jamba Juice,-122.4168677,40.5739536
1646620652,2030,recycling,,-122.4155936,40.5730459
1646827014,2001,police,,-121.8533381,36.6035637
1646827015,2401,hotel,,-121.860167,36.6057815
1646827016,2302,fast_food,,-121.849057,36.6010662
1646827020,2004,post_box,,-121.8596413,36.5964578
1646827021,2401,hotel,,-121.8571522,36.6060916
1646827023,2564,car_wash,,-121.8499258,36.5985151
1646827025,2004,post_box,,-121.8555426,36.5974354
1646827029,2528,greengrocer,,-121.8602904,36.6047738
1647241760,2303,cafe,Alison Bakery,-122.1250068,37.4129462
1647367125,2742,viewpoint,Ryer Island and Steamboat Slough,-121.6190351,38.1958049
1647574009,2724,memorial,Veterans / Active Troops / Fallen Heroes Memorial Cross,-117.1763815,33.5411439
1647646438,2951,comms_tower,,-117.176668,33.5406219
1647836119,2004,post_box,,-121.3647379,38.7691494
1647836120,2004,post_box,,-121.364044,38.7691608
1647836146,2004,post_box,,-121.3655662,38.7701596
1647874773,2004,post_box,,-121.3634873,38.769758
1647874778,2004,post_box,,-121.3628618,38.7703579
1647874785,2004,post_box,,-121.3620935,38.7715604
1647881061,2004,post_box,,-121.3639025,38.7716796
1647919362,2004,post_box,,-121.3639253,38.770627
1647919367,2004,post_box,,-121.3632729,38.7712159
1647927483,2004,post_box,,-121.3648848,38.7701578
1647927492,2004,post_box,,-121.3645516,38.7710789
1647954943,2723,monument,Go For Broke Monument,-118.239063,34.0511353
1647957081,2724,memorial,Kern Veterans Memorial,-119.0080018,35.3730163
1648233651,2902,bench,,-121.8679442,36.6052452
1648233658,2901,toilet,,-121.8699271,36.6042158
1648233661,2902,bench,,-121.8683358,36.604905
1648233684,2902,bench,,-121.8681722,36.6049997
1648518050,2402,motel,,-121.8998954,36.5874526
1648518056,2402,motel,,-121.8991766,36.5880815
1648518058,2305,bar,Mucky Duck,-121.8947027,36.5981857
1648518061,2402,motel,,-121.8427537,36.6174302
1648518070,2541,car_dealership,,-121.84741,36.6114817
1648518071,2402,motel,,-121.8638626,36.5954509
1648518075,2541,car_dealership,,-121.8458892,36.6113697
1648518082,2401,hotel,,-121.8610141,36.5967473
1648518086,2303,cafe,Starbucks,-121.8943446,36.600815
1648518091,2402,motel,,-121.8970308,36.590024
1648518098,2402,motel,,-121.855301,36.59701
1648518112,2564,car_wash,,-121.8893273,36.5949511
1648518115,2401,hotel,Marriott,-121.8953089,36.6005932
1648518123,2501,supermarket,Whole Foods,-121.9002012,36.5834294
1648518130,2301,restaurant,Papa Chano's,-121.8450604,36.6205733
1648518133,2904,fountain,,-121.8943848,36.6011864
1648518136,2402,motel,,-121.842405,36.616638
1648518142,2541,car_dealership,,-121.8434483,36.616033
1648518156,2401,hotel,,-121.8921117,36.5936248
1648518158,2203,cinema,Osio Cinemas,-121.894461,36.6004295
1648518166,2501,supermarket,Mi Pueblo,-121.8436012,36.6117637
1648518168,2304,pub,Britannia Arms,-121.8948743,36.5989459
1648518175,2541,car_dealership,,-121.8466214,36.6116927
1648518187,2203,cinema,Century 20,-121.8938551,36.5839291
1648518193,2402,motel,,-121.8418363,36.6175895
1648518202,2302,fast_food,Burger King,-121.8429629,36.6229413
1648518214,2541,car_dealership,,-121.8441994,36.6133785
1648518223,2402,motel,,-121.8996648,36.5877842
1648518225,2402,motel,,-121.8647585,36.5953303
1648518248,2501,supermarket,Mi Tierra,-121.8453286,36.6088787
1648518290,2401,hotel,Portola Hotel and Spa,-121.8947107,36.6017344
1648518293,2301,restaurant,California Pizza Kitchen,-121.8987582,36.5849974
1648518314,2301,restaurant,Chipotle,-121.8436653,36.6226141
1648518320,2402,motel,,-121.8614379,36.5959893
1648518322,2301,restaurant,Denny's,-121.8929271,36.5949901
1648518327,2301,restaurant,Pho King,-121.8496952,36.601756
1648518336,2402,motel,,-121.8918756,36.5943311
1648518340,2402,motel,,-121.900051,36.5871166
1648518350,2402,motel,,-121.8547592,36.5969928
1648518353,2301,restaurant,Rosine's,-121.8948395,36.5991095
1648518362,2541,car_dealership,,-121.8441109,36.6147348
1648518364,2601,bank,,-121.8450174,36.620668
1648518370,2402,motel,,-121.9003782,36.586337
1648518375,2301,restaurant,Breakfast Club,-121.8486974,36.6006233
1648518385,2541,car_dealership,,-121.8435422,36.6144377
1648518391,2302,fast_food,Jack in the Box,-121.8464336,36.6081251
1648518395,2302,fast_food,,-121.8483166,36.6024106
1648518406,2301,restaurant,Jack's Restaurant,-121.8943647,36.6021866
1648518410,2601,bank,Chase,-121.8469111,36.6089734
1648518414,2301,restaurant,Papa Chano's,-121.8949548,36.5985669
1648518419,2541,car_dealership,,-121.8474529,36.6107045
1648518430,2402,motel,,-121.8605689,36.595972
1648518432,2301,restaurant,r.g. Burgers,-121.8943594,36.5966784
1648518433,2402,motel,,-121.8492446,36.6002314
1648518434,2601,bank,,-121.8943379,36.5990643
1648518457,2501,supermarket,Trader Joes,-121.8945766,36.5965039
1648518461,2305,bar,Lallapalooza,-121.8950943,36.598175
1648518469,2541,car_dealership,,-121.8465061,36.6106226
1648518472,2302,fast_food,McDonald's,-121.8440677,36.6190192
1648518479,2402,motel,,-121.8642757,36.5953605
1648518482,2402,motel,,-121.9013546,36.5845192
1648518495,2402,motel,,-121.9006465,36.5856779
1648518508,2301,restaurant,Maha Cuisine,-121.8950192,36.5983257
1648518519,2601,bank,,-121.8469272,36.6071174
1648518521,2541,car_dealership,,-121.8437997,36.613766
1648518523,2402,motel,,-121.8987743,36.588426
1649107064,2951,comms_tower,,-116.8114767,35.245389
1649107694,2950,tower,,-116.8528591,35.323359
1649108166,2951,comms_tower,Apollo DSS-17,-116.8734899,35.3421725
1649223841,2004,post_box,,-122.1899303,37.4519866
1649256821,2120,doctors,Atherton Healthcare,-122.1878831,37.4521582
1649578676,2004,post_box,,-121.3591997,38.7703646
1649578717,2004,post_box,,-121.3607102,38.7705587
1649578858,2004,post_box,,-121.3610173,38.7709336
1649613668,2004,post_box,,-121.3592988,38.7690768
1649680509,2004,post_box,,-121.3609187,38.7690954
1649680520,2004,post_box,,-121.3621187,38.7692098
1649766285,2004,post_box,,-121.3620831,38.7674852
1649766304,2004,post_box,,-121.3624485,38.7676365
1649766360,2004,post_box,,-121.3632763,38.7686438
1649867191,2305,bar,The Lexington Club,-122.4207585,37.7602611
1650040027,2902,bench,,-122.0917548,37.0024416
1650040031,2902,bench,,-122.0919863,37.0025658
1650040036,2902,bench,,-122.0920875,37.0026135
1650056486,2004,post_box,,-121.3601015,38.7668138
1650056498,2004,post_box,,-121.359339,38.7672759
1650056504,2004,post_box,,-121.3611832,38.7676193
1650056506,2004,post_box,,-121.3601068,38.76776
1650056513,2004,post_box,,-121.3592277,38.7681166
1650056516,2004,post_box,,-121.3596453,38.7685029
1650096018,2004,post_box,,-121.3612315,38.768519
1650096028,2004,post_box,,-121.3623563,38.7686365
1650109186,2004,post_box,,-121.359719,38.7697618
1650109194,2004,post_box,,-121.3617843,38.7700537
1650142475,2004,post_box,,-121.3593773,38.771553
1650142513,2004,post_box,,-121.3593687,38.7721839
1650142526,2004,post_box,,-121.3600608,38.7726516
1650142537,2004,post_box,,-121.3608699,38.7729977
1651028871,2004,post_box,,-121.3691915,38.7786617
1651028888,2004,post_box,,-121.3680957,38.7789355
1651028893,2004,post_box,,-121.3651403,38.7789504
1651028901,2004,post_box,,-121.3657353,38.7790718
1651028906,2004,post_box,,-121.3700735,38.779271
1651028908,2004,post_box,,-121.369016,38.7792852
1651028909,2004,post_box,,-121.3670565,38.7793439
1651028927,2004,post_box,,-121.369691,38.7796397
1651028933,2004,post_box,,-121.366368,38.7797715
1651028938,2004,post_box,,-121.3652532,38.7797779
1651028941,2004,post_box,,-121.3670491,38.7800513
1651028956,2004,post_box,,-121.3661554,38.7803545
1651028962,2004,post_box,,-121.3698388,38.7804703
1651028963,2004,post_box,,-121.368559,38.7804712
1651150372,2723,monument,DCA Time Capsule,-117.918959,33.8085499
1651162852,2201,theatre,Forest Theater,-121.9168615,36.5534422
1651254219,2303,cafe,East Village Cafe,-121.8932141,36.5979379
1651289889,2004,post_box,,-121.3744884,38.7811822
1651289903,2004,post_box,,-121.3738307,38.7813369
1651289904,2004,post_box,,-121.3716756,38.7813407
1651289913,2004,post_box,,-121.3741633,38.7818081
1651289918,2004,post_box,,-121.3724181,38.7820144
1651289921,2004,post_box,,-121.3715185,38.7821204
1651289932,2004,post_box,,-121.3724275,38.7825102
1651289937,2004,post_box,,-121.3731431,38.7828371
1651333612,2301,restaurant,Sopporo,-121.8902566,36.6017852
1651334210,2904,fountain,,-121.894503,36.5974845
1651334967,2904,fountain,,-121.8936359,36.6026762
1651707078,2082,school,George Washington Carver School of Arts and Science,-121.3167883,38.5648692
1652396670,2422,camp_site,,-120.8838699,35.2732609
1652396673,2422,camp_site,,-120.883532,35.2732698
1652396675,2422,camp_site,,-120.8832051,35.2732758
1652396679,2422,camp_site,,-120.8844402,35.2733781
1652396681,2422,camp_site,,-120.8835974,35.2733796
1652396695,2422,camp_site,,-120.8829926,35.2733899
1652396696,2422,camp_site,,-120.8833486,35.2733974
1652396698,2422,camp_site,,-120.8831488,35.2734404
1652396703,2422,camp_site,,-120.8845801,35.2735516
1652396707,2422,camp_site,,-120.8830852,35.2736658
1652396710,2422,camp_site,,-120.8828854,35.273688
1652396715,2422,camp_site,,-120.8845492,35.2737355
1652396718,2422,camp_site,,-120.883483,35.2737503
1652396730,2422,camp_site,,-120.8832905,35.2738141
1652396740,2422,camp_site,,-120.8836301,35.2738482
1652396743,2422,camp_site,,-120.8848025,35.2738956
1652396746,2422,camp_site,,-120.8828843,35.2739342
1652396767,2422,camp_site,,-120.8846764,35.274081
1652396770,2422,camp_site,,-120.8848889,35.2741284
1652396776,2422,camp_site,,-120.8851087,35.274167
1652397865,2422,camp_site,,-120.8834256,35.2739253
1652405199,2422,camp_site,,-120.882772,35.2743383
1652405219,2422,camp_site,,-120.8824149,35.2743971
1652405229,2422,camp_site,,-120.8820836,35.2745187
1652405230,2422,camp_site,,-120.8825048,35.2745271
1652405239,2422,camp_site,,-120.8822916,35.2745879
1652405249,2422,camp_site,,-120.8818241,35.2747158
1652405263,2422,camp_site,,-120.8795045,35.2749339
1652405265,2422,camp_site,,-120.8816289,35.2749381
1652405268,2422,camp_site,,-120.8797588,35.275001
1652405276,2422,camp_site,,-120.8792476,35.2750073
1652405279,2422,camp_site,,-120.8796073,35.2750891
1652405281,2422,camp_site,,-120.8799746,35.2751499
1652405282,2422,camp_site,,-120.8792964,35.2751541
1652405283,2422,camp_site,,-120.8813977,35.2751583
1652405288,2422,camp_site,,-120.8797999,35.2751982
1652405292,2422,camp_site,,-120.8790729,35.2752108
1652405295,2901,toilet,,-120.8795199,35.2752737
1652405299,2901,toilet,,-120.8796278,35.2752904
1652405306,2422,camp_site,,-120.8811331,35.2753009
1652405308,2422,camp_site,,-120.8801647,35.2753198
1652405309,2422,camp_site,,-120.8813489,35.2753534
1652405312,2422,camp_site,,-120.8808094,35.2754247
1652405319,2422,camp_site,,-120.8790627,35.2754414
1652405324,2422,camp_site,,-120.8794223,35.2754708
1652405326,2422,camp_site,,-120.8797999,35.2754708
1652405331,2422,camp_site,,-120.8804986,35.2754813
1652405336,2422,camp_site,,-120.8796304,35.2755274
1652405345,2422,camp_site,,-120.880401,35.2755966
1652405362,2422,camp_site,,-120.8793529,35.2756449
1652405365,2422,camp_site,,-120.8791449,35.2756574
1652449402,2901,toilet,,-120.883743,35.2734533
1652449445,2901,toilet,,-120.8837147,35.273554
1652449526,2901,toilet,,-120.8826821,35.2744474
1652449545,2901,toilet,,-120.88083,35.2755631
1652601828,2004,post_box,,-121.3684013,38.787104
1652601829,2004,post_box,,-121.3658569,38.7871267
1652601831,2004,post_box,,-121.3676082,38.7876829
1653221078,2302,fast_food,KFC Taco Bell,-122.0359422,37.6196832
1654007219,2253,swimming_pool,Medici Apartments Pool,-118.2653284,34.0500269
1654012034,2511,convenience,Trader Joe's,-118.4439126,34.0622876
1654043574,2302,fast_food,Popeye's Chicken and Biscuits,-122.0463376,37.5484808
1654045178,2301,restaurant,Chou Mama's Kitchen,-122.0472509,37.5480363
1654045179,2501,supermarket,99 Ranch Market,-122.0467976,37.5477641
1654048257,2303,cafe,Tapioca Express,-122.0473528,37.5477897
